"created_time","account","post_type","icon","tag_id","tag_name","impressions","impressionsVmedian","impressionsVmean","engagements","engagementsVmedian","engagementsVmean","engagementRate","engrtVmedian","engrtVmean","postClicks","shares","brand","program","accountType","post","perma_link","text","tag1","tag2","tag3","tag4","tag5","tag6","tag7","tag8","tag9","tag10","tag11","campaignID"
2023-11-29,"RMI Brand","Facebook",2,2698565,"COP28",0,-1,-1,0,-1,-1,NA,NA,NA,0,0,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/769926918501195","What’s the secret sauce to rapidly scale renewables in the Caribbean and beyond? 🤔

Listen to this podcast featuring Dr. James Fletcher with RMI’s David Gumbs and Ije Okeke: https://www.buzzsprout.com/971353/14051194 

Join us on Dec 1 at #COP28 to dive deeper with a live panel discussion: bit.ly/3sAr00w","COP28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-11-28,"RMI Brand","Twitter",3,2698565,"COP28",1194,1.213,0.853,46,0.586,0.23,0.039,-0.17,-0.381,28,3,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1729534417138245690","Exciting #COP28 news! 👀

We are proud to be part of 11 NGO’s signing an open letter to finance, government &amp; corporate leaders to increase #TransitionFinance and create clarity, reduce the risk of greenwashing + facilitate real economy decarbonization: https://t.co/UFjjpBpCxO https://t.co/z8aMVVtF1H","[3] Text Graphic","COP28","[1] RMI Brand","[4] Pre Event/ Webinar",NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-11-26,"RMI Brand","Twitter",3,2698565,"COP28",1240,1.298,0.925,14,-0.517,-0.626,0.011,-0.766,-0.825,7,0,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1728856419623919725","An inspiring gathering of minds occurred at the 3rd Zero Carbon Mission International Climate Summit. 

Co-hosted by RMI and Phoenix TV, the summit was a melting pot of ideas and strategies for a carbon-neutral future as we look toward #COP28 and beyond. 🌿🌏 https://t.co/CoYYMjUjMl","[1] RMI China","COP28","[3] RMIer(s)","[4] Pre Event/ Webinar",NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-11-17,"RMI Brand","Twitter",3,2698565,"COP28",2155,2.994,2.345,63,1.172,0.684,0.029,-0.383,-0.54,40,7,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1725636201170755688","🌟 Meet us at #COP28! RMI is on the ground with events that turn #AppliedHope into action for our climate goals. Don’t miss out on our lineup. 

Check out what we're hosting and join us: https://t.co/jY1vkVmRHV  ⚡️ https://t.co/9Er1goBfkk","COP28","[1] RMI Brand","[4] Pre Event/ Webinar",NA,NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-11-17,"RMI Brand","Facebook",2,2698565,"COP28",558,0.19,-0.082,7,-0.533,-0.742,0.013,-0.629,-0.649,3,0,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/762471489246738","🔔 We're gearing up for #COP28 with a series of can’t-miss events!

RMI is at the forefront, hosting discussions on #GreenHydrogen, #methane reduction, and more.

See our event schedule and be part of the change: https://bit.ly/47EUwBc","COP28","[1] RMI Brand","[4] Pre Event/ Webinar",NA,NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-11-10,"RMI Brand","Instagram",4,2698565,"COP28",494,-0.442,-0.49,28,0.474,0.315,0.057,1.85,1.591,NA,NA,1,0,"RMI Brand","Post","https://www.instagram.com/p/CzeUAw5O_PK/","🗑Our everyday waste is fueling the #ClimateCrisis. 

Landfills are the third-largest methane culprit in the US. It’s time to clean up our act—and our policies. 

Gina McCarthy, former @epagov chief and @whitehouse advisor, encourages swift action from EPA to cut landfill methane as #COP28 approaches. 

Read her full op-ed in @thehill at the link in bio.","COP28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-11-10,"RMI Brand","Facebook",2,2698565,"COP28",364,-0.224,-0.401,16,0.067,-0.41,0.044,0.257,0.189,6,1,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/757884966372057","Did you know our landfills are more than trash heaps? They're a leading source of potent methane emissions, fueling the #ClimateCrisis. 🔥

Former U.S. Environmental Protection Agency head and The White House climate advisor Gina McCarthy encourages swift action at the federal, state, and local level, to control this major methane source. 

With #COP28 on the horizon, it’s time for stronger landfill methane controls. 

Check out her insightful op-ed in The Hill: https://thehill.com/opinion/energy-environment/4300188-methane-in-landfills-is-another-climate-emergency-heres-how-to-fix-it/ 

#ClimateAction #EnvironmentalPolicy #Methane America Is All In","COP28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-10-21,"RMI Brand","Facebook",2,2698565,"COP28",251,-0.465,-0.587,9,-0.4,-0.668,0.036,0.029,-0.027,3,1,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/745146030979284","With just over 40 days to go until #COP28, the conversation is increasingly focused on climate ambition: Are global efforts enough?

The global stocktake indicates they haven’t been so far – which is why RMI and 250 other organizations joined the Global Renewables Alliance in the launch of their campaign, 3xRenewables by 2030.

Julia Fonteles writes about the possibility presented by a globally-agreed goal to ‘triple up and double down’ on renewable energy and energy efficiency by 2030, and how it can catalyze the scale of renewable energy deployment to keep the worst of warming at bay.

","COP28","[1] RMI CFAN","[2] report/blog",NA,NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-10-21,"RMI Brand","Twitter",3,2698565,"COP28",1360,1.521,1.111,16,-0.448,-0.572,0.012,-0.745,-0.81,10,2,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1715806912208412795","43 days to #COP28 – but who’s counting? 😅

With climate ambition top of mind for the 🌍, a goal to ‘triple up and double down’ on #RenewableEnergy and energy efficiency by 2030 can potentially keep the worst of warming at bay. @fonteles_julia has more: https://t.co/Jmdw4ECLdb 👈","COP28","[1] RMI CFAN","[2] report/blog",NA,NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-08-18,"RMI Brand","Twitter",3,2698565,"COP28",1963,2.639,2.047,80,1.759,1.139,0.041,-0.128,-0.349,53,6,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1692544393645846856","As we approach #COP28, the @UN Global Stocktake reveals we’re not fully on track to meet our Paris climate goals.

But focusing *only* on the lack of progress risks missing the innovation and exponential momentum already underway, @topnigel explains. ⬇️ https://t.co/pIaahVd7AM","[3] Stock","COP28","[4] RMI In Media","[1] RMI Strategy",NA,NA,NA,NA,NA,NA,NA,"cop28"
2023-07-19,"RMI Brand","Facebook",2,2474848,"2023-2025_CoalvGas",293,-0.375,-0.518,19,0.267,-0.299,0.065,0.857,0.757,4,2,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/684503503710204","Natural gas’s true climate risk needs a reality check. 👏

Let’s uncover some facts… 
🔍 Fact 1: Natural gas has been considered a climate-friendly alternative to coal, but it’s time to reassess. Methane releases from leaks and intentional venting in the gas supply chain raise serious concerns about its climate safety credentials.

🌬️ Fact 2: Methane, a major component of natural gas, is over 80 times more potent than CO2 as a climate pollutant. Tackling methane emissions can deliver significant reductions and make a real impact on the climate crisis.

💡 Fact 3: Cutting methane emissions is a low-hanging fruit compared to complex strategies for reducing CO2. Minimizing methane leakage would be equivalent to taking all US cars off the road for a year. It's a tangible and cost-effective step.

The good news? Emissions transparency throughout oil and natural gas supply chains can help policymakers and industry leaders act on specific interventions and emissions reduction solutions to stop methane leakage and wasted gas ASAP. 

Learn more: https://bit.ly/44yzPWf","[p] Link","[1] RMI Intelligence","[2] report/blog","2023-2025_CoalvGas",NA,NA,NA,NA,NA,NA,NA,"2023-2025_coalvgas"
2023-07-19,"RMI Brand","Twitter",3,2474848,"2023-2025_CoalvGas",1517,1.812,1.355,46,0.586,0.23,0.03,-0.362,-0.524,32,4,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1681645612645621763","Natural gas’s TRUE climate risk is on par with coal because of methane leakage.

Let's face the facts: 
✅ Tackling methane is crucial 
✅ Cutting emissions is cost-effective 
✅ Transparency &amp; action is needed 
✅ Methane cuts = immediate impact
 https://t.co/PEDvbsgKEL","[p] Link","[1] RMI Intelligence","[2] report/blog","2023-2025_CoalvGas",NA,NA,NA,NA,NA,NA,NA,"2023-2025_coalvgas"
2023-07-14,"RMI Brand","Twitter",3,2474848,"2023-2025_CoalvGas",1802,2.34,1.797,46,0.586,0.23,0.026,-0.447,-0.587,24,9,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1679991425667137537","""This analysis compares gas and coal at varying methane leakage rates. We find that very small methane leakage rates from gas systems rival coal’s greenhouse gas emissions,"" said RMI’s @DxGordon, co-author of the analysis to @NPR. 
https://t.co/KBl2TmaXjh","[p] Link","[1] RMI Intelligence","[2] report/blog","2023-2025_CoalvGas",NA,NA,NA,NA,NA,NA,NA,"2023-2025_coalvgas"
2023-07-14,"RMI Brand","Facebook",2,2474848,"2023-2025_CoalvGas",297,-0.367,-0.512,16,0.067,-0.41,0.054,0.543,0.459,2,3,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/681595784000976","This NPR article reveals a surprising truth: when leaks are factored in, natural gas can be just as detrimental to the climate as coal. 🌫️🔥

""We find that very small methane leakage rates from gas systems rival coal’s greenhouse gas emissions,"" said RMI’s Deborah Gordon, co-author of the analysis.","[p] Link","[1] RMI Intelligence","[4] RMI In Media","2023-2025_CoalvGas",NA,NA,NA,NA,NA,NA,NA,"2023-2025_coalvgas"
2023-07-13,"RMI Brand","Instagram",4,2474848,"2023-2025_CoalvGas",2486,1.809,1.566,257,12.526,11.066,0.103,4.15,3.682,NA,NA,1,0,"RMI Brand","Post","https://www.instagram.com/p/CupdGqRuI53/","🚨Groundbreaking analysis reveals urgent need to reduce methane leakage in the gas industry.

Learn more about our peer-reviewed study featured in the @nytimes at the link in bio.","[3] Text Graphic","[1] RMI Intelligence","[2] report/blog","2023-2025_CoalvGas",NA,NA,NA,NA,NA,NA,NA,"2023-2025_coalvgas"
2023-07-13,"RMI Brand","Facebook",2,2474848,"2023-2025_CoalvGas",498,0.062,-0.181,29,0.933,0.07,0.058,0.657,0.568,11,6,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/680827257411162","🚨Groundbreaking analysis reveals urgent need to reduce methane leakage in the gas industry.

Our peer-reviewed study featured in The New York Times uncovers that methane leakage rates as low as 0.2% put gas on par with coal in terms of climate risk.

See how this study reveals that for natural gas to be the cleaner bridge fuel as promised, methane must be reduced: nyti.ms/3XRH0Gz","[3] Text Graphic","[1] RMI Intelligence","[2] report/blog","2023-2025_CoalvGas",NA,NA,NA,NA,NA,NA,NA,"2023-2025_coalvgas"
2023-07-13,"RMI Brand","Twitter",3,2474848,"2023-2025_CoalvGas",83359,153.512,128.399,1441,48.69,37.529,0.017,-0.638,-0.73,985,142,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1679557842531917851","🚨New peer-reviewed study by @RMIEmissions reveals impact of methane leakage in gas industry, reports @nytimes.

We found that methane leakage rates as low as 0.2% put gas on par with coal in terms of climate risk: https://t.co/VkiFxAhmfQ https://t.co/xh8nv5ZRSZ","[3] Text Graphic","[1] RMI Intelligence","[2] report/blog","2023-2025_CoalvGas",NA,NA,NA,NA,NA,NA,NA,"2023-2025_coalvgas"
2023-04-06,"RMI Brand","Twitter",3,2254129,"OCI+",1375,1.549,1.134,15,-0.483,-0.599,0.011,-0.766,-0.825,13,0,1,0,"RMI Brand","Post","https://twitter.com/RockyMtnInst/status/1643992051560910853","RMI’s cutting-edge interactive tool — the OCI+ — reveals the size, scope, and nature of the #methane problem in the oil and gas industry.

Visit the new and improved #OCIplus tool, which now allows users to download all underlying data: https://t.co/NDQLkre1FI https://t.co/pxwdwOrJXe","OCI+","[3] Figure/ Graph","[1] RMI Intelligence","[p] Link",NA,NA,NA,NA,NA,NA,NA,"oci+"
2023-04-06,"RMI Brand","Facebook",2,2254129,"OCI+",402,-0.143,-0.339,19,0.267,-0.299,0.047,0.343,0.27,10,2,1,0,"RMI Brand","Post","https://www.facebook.com/344520634375161/posts/618437450316810","RMI’s Oil Climate Index plus Gas tool (also known as the OCI+) enables users to view and compare emissions intensities of over 70% of the world’s oil and gas assets. 

With our latest tool update, users can now download all underlying data and conduct industry-shaping analysis.

Explore OCI+ insights, including oil and gas sector #methane emissions: https://bit.ly/3zsON2e","OCI+","[3] Figure/ Graph","[1] RMI Intelligence","[p] Link",NA,NA,NA,NA,NA,NA,NA,"oci+"
2024-12-11,"CFAN","LinkedIn",1,3422947,"COP29",659,-0.365,-0.597,26,-0.623,-0.765,0.039,-0.426,-0.409,10,1,0,1,"RMI Program","Post","https://linkedin.com/feed/update/urn:li:share:7272671567493361664","As extreme weather events like the recent Hurricane Beryl become more frequent, the need for investment in human capacity and climate-resilient infrastructure is more urgent than ever.

At #COP29, CFAN hosted a panel alongside the Bahamas Gov to explore:

🌟 Strategies for securing and deploying climate finance effectively
🌟 The critical role of advisory support in resilience-building
🌟 Why investing in people and processes is key to ""building back better""

With opening remarks of the Honorable Philip Edward Davis MP KC, the Prime Minister of the Bahamas, our expert panel featured Omar Alcock, Rochelle Newbold, and #CFANAdvisors - Shalenie Madho (JSIF Jamaica Social Investment Fund) and Kunal Singh (Pacific Community-SPC). Co-organized by The Bahamas and RMI, this conversation is packed with insights for anyone working on climate resilience and sustainable development. 

📺 Watch the full panel below: https://bit.ly/3OQbepy

#climatefinance #climateresilience #bahamas","[4] Post Event/ Webinar","[2] Global South","[1] 6. Pipeline Of Bankable Global South Projects","[3] No creative","[4] Watch Video","COP29","[2] RMI CFAN",NA,NA,NA,NA,"cop29"
2024-12-04,"CFAN","LinkedIn",1,3422947,"COP29",796,-0.232,-0.513,29,-0.58,-0.738,0.036,-0.471,-0.455,13,0,0,1,"RMI Program","Post","https://linkedin.com/feed/update/urn:li:share:7270150876197994498","As part of Gender Day at #COP29, our colleagues at RMI brought together women leaders from across the globe in a virtual roundtable to explore their contributions in advancing renewable energy and climate initiatives (like CFAN!) throughout the Caribbean, India, the Pacific, and Sub-Saharan Africa. 
 
The expert panel featured CFAN’s own Nnyeka R. Prescod, Regional Manager to the Caribbean, and underscored the importance of inclusive leadership in creating clean energy solutions. Nnyeka, along with co-panelists Nitisha Agrawal, Saudatu B., and TeAnn Thomas, discussed their perspectives as energy leaders driving renewable energy initiatives in their respective countries, and highlighted the importance of capacity building and mentorship programs that supported their career growth.  

💡 If you're looking to start December with actionable insights on fostering gender equity and empowering women to lead the global energy transition, you can watch the full discussion here: https://bit.ly/4gi6J32","[1] 13. Empower Leaders To Fast-Track Clean Energy Trans","COP29","[4] Post Event/ Webinar","[2] Global South","[2] RMI CFAN","[3] No creative",NA,NA,NA,NA,NA,"cop29"
2024-11-09,"CFAN","LinkedIn",1,3422947,"COP29",1767,0.704,0.081,74,0.072,-0.332,0.042,-0.382,-0.364,35,5,0,1,"RMI Program","Post","https://linkedin.com/feed/update/urn:li:share:7261091430595452928","There are going to be a lot of acronyms flying around #COP29, but the most important one is the #NCQG: The New Collective Quantified Goal on Climate Finance. To learn what it is, how we reach it, what ‘collective and quantified’ really mean, and why it’s our best hope for meeting climate ambition, read on! 

A new framework, the NCQG is set to replace previous financial targets from developed countries, prioritizing the needs of developing nations and addressing past funding gaps and shortfalls. 

A streamlined, accessible approach to climate finance could make all the difference in climate-vulnerable regions. The NCQG will seek to build a practical pathway for timely, effective distribution of funds to communities on the front lines of a changing climate.  

CFAN staff, including CFAN’s embedded climate finance advisors from the Pacific and Caribbean Kunal Singh and Shalenie Madho, will be attending COP29 to speak to their experiences unlocking finance on the ground and to support their countries in the negotiations. CFAN Senior Director Laetitia De Marez  and Senior Associate Mahlet Eyassu Melkie, who has led CFAN’s work on the NCQG for three years, will also be attending to support and follow the negotiations. CFAN advisors and staff stand ready to support the implementation of this new goal and ensure climate finance reaches those who need it most. 

Learn more about the NCQG and its impact on our collective climate future: https://lnkd.in/gzz3GsSG

#ClimateFinance #COP29 #CFAN #CFANadvisors #TrainforClimate","[2] Global South","[1] 6. Pipeline Of Bankable Global South Projects","[3] Photo","COP29","[3] Text Graphic","[1] 17. Energy Transition Narrative [transition-narrative]","[4] RMI Landing Page","[2] RMI CFAN",NA,NA,NA,"cop29"
2024-11-05,"CFAN","LinkedIn",1,3135076,"[1] 17. Energy Transition Narrative [transition-narrative]",729,-0.297,-0.554,20,-0.71,-0.819,0.027,-0.603,-0.591,9,0,0,1,"RMI Program","Post","https://linkedin.com/feed/update/urn:li:share:7259598853153173504","🌎 Exciting research out from our colleagues at RMI on how the Global South is making remarkable strides in the renewable energy revolution!  

The Global South (here defined as Latin America, Africa, South Asia, and Southeast Asia) possesses 70% of the world’s renewable potential. RMI's latest report discusses how these areas are tapping into their renewable resources in record amounts 💡

“If you’d asked me a month ago who was deploying renewables faster – the Global South or the Global North – I would have thought it safe to say the Global North,” says RMI’s Vikram Singh, senior principal in the Global South program, “but we dive into the data and find a different and surprising reality: the Global South is scaling solar and wind faster than the Global North.”

In 2024, 87% of financial investments in electricity generation across the Global South is projected to go toward clean energy projects—a significant increase from five years ago that represents truly vast potential.

Read the latest write up in Climate Home News, and download the full report to see how the Global South is surging ahead in the renewables revolution.

https://bit.ly/4huueXL
","[4] External Landing Page","[4] RMI Report","[2] Global South","[1] 6. Pipeline Of Bankable Global South Projects","[4] RMI In Media","[3] No creative","[1] 17. Energy Transition Narrative [transition-narrative]","[2] RMI CFAN","[1] 15. Deploy Climate-Aligned Investment Globally",NA,NA,"transition-narrative"
